,Title,Content
532,Free Online Lost Cat Flyer + Post Free Online,"Lost Cat or Dog? We now have a FREE online flyer option, with NO ADVERTISING! 

https://flyer.petsearchandrescue.com/

You've probably been told to make a lost pet flyer.

But in the middle of a lost pet emergency it is hard to sit down and focus. What information should you include? What information should you leave out?

Don't use one of those flyers from a company more focused on advertising their products or service than getting your pet back. Our name is NEVER on something that should focus on YOUR LOST PET!

Use Pet Search and Rescue's Lost Pet Flyer template, written by expert Pet Detectives with one goal in mind - getting your lost pet back.

Lost cat, missing dog or even turtle, make the perfect lost pet flyer for your search. Just answer a few questions and download your lost pet flyer - ready to print!

(We also offer Search Dog services. Info at the website or call  show contact info
 - FYI: rain can actually help enhance and preserve scent.)    "
533,"Keys house,car remote Denver Broncos","Keychain with keys found on Oliver Ave in Pacific Beach Nov 27

"
534,American Airlines drawstring backpack,You have me a ride from the Tool Shed to Barracks and I think I left it in your car.    
535,Lost my LV wallet,"Hello, I lost my black LV wallet somewhere in Cathedral city either off Ramon at veinnas donuts or In-Shape cathedral parking lot. If found please email me at  show contact info

Money reward if you return.
"
536,Lost Dog Reward For Safe Return,"We lost our dog a few months ago and If someone has him we will give you a reward to return him back to his family. 
Thank you. God Bless    "
537,Lost Dog Reward For Safe Return,"We lost our dog a few months back... if someone has him and will return him we will give you a reward. 
Thank you, god bless.    "
538,found apple watch,Found apple watch in the parking lot of the southern belle cafe in cathedral city. please call me to identify so I can get it to the correct owner. Found on Friday 11/12/21    
539,2 year old kitten,"Gray and white tabby. Spayed, ear clipped. Has chip.    "
540,LOST 2 TRAILERS and a CAR Missing,"Missing from a ranch in Yucca Valley is my car trailer with a 62 Thunderbird on it. 
Car trailer is Distinctive as it has a steel floor, white box and a winch.
Other trailer is a 16ft Doolittle enclosed trailer. White with DOOLITTLE on the nose cap. 
Picture is representative, but actual trailer is old and worn. 

REWARD for information.    "
541,Lost Tabby,"Missing cat as of 11/22 in Bay Park. He escaped while my friend was pet sitting for me last week. The cat lives in Ocean Beach. I'm hoping he is making his way back home. He is skittish, but sweet.

Description: green eyes, brown/black/cream colored coat. Last seen wearing a multi-colored collar with a red tag. Unfortunately, he is not chipped.    "
542,Blue shorts with keys and change found,"Blue shorts with keys and a lot of change found

show contact info
"
543,Lost Cat,"Male gray/black tabby - Creekside neighborhood in Solvang.  He is only a year old and very trusting.  His tail was recently injured and the vet trimmed the fur to examine and treat, so he has a little tuft of fur left on the end - you'll know it's him if you see it.  He hasn't come home in 6 days so we are getting very anxious.  If you have seen him please let us know ASAP!  He is still taking medicine for his tail injury so needs to be home!    "
544,box full of giant 32 inch BLUEY plush stuffed animals,Hi. Last night at 6 Pm my box of BLUEY plush stuffed animals was taken by someone out in front of the UPS Store on the corner of Midway dr and Rosecrans st. These are christmas presents for foster home children in CA and were being prepped to ship when they were abducted by someone. Any information to recover them is appreciated.    
545,"Terrier mix, at SDHUMANE.org","Terrier mix, at SDHUMANE.org    "
546,Lost Shih Tzu Dog!!!,"Lost White and Brown Shih Tzu in Thousand Palms… Last seen on Robert Rd. near the park… He’s our Family Dog!!! Please contact me if you know of his whereabouts. Please call or text me at  show contact info
. Thanks


********** $1000.00 REWARD!!! **********    "
547,Lost kittens,"Lost two kittens, four or five months old. Lost near the end of October in the hills above Wofford Heights.
Both are white with gray tabby markings.  One with a black nose, the other with gray spots on one side and unusual eyes - one gold and the other blue.
Reward.
Call and leave a message, or send a text message, I'll call or text you back.    "
548,Found white dog,Contact me if this is your dog    
549,found keys on ring in alley West of Kansas St.just North of Adams Ave.,call to identify. Call before 8pm. i do not text.    
550,found single key fronting 4611 Kansas St. on 12-5,Call to identify key color. i do not text. Please call before 8pm. Thank you.    
551,found a ring,"Looks like an engagement ring with two stones 
If you lost it by Brown rd and Athel rd  in inyokern give me a call  show contact info

But it you lost it you will have to tell me what does it say on the ring    "
552,lg 5 android phone,"I lost my lg 5 android phone at 11:30 a.m. Saturday Nov. 13th at Palm Springs airport. I was at the ride share bench outside last I had it. It has a red faded to almost pink cover. If found please call  show contact info
 Thank You.    "
553,I am a walker of beautiful beaches,"Hi ☺️ San Diego CA
I'm so excited and happy to be here!
I just made San Diego CA my new home last December! Now it's time to get ideas on how to make some new friends! I would like to walk in a group of 2 3 4 or maybe 5 or maybe 6 adults who are 420 friends would like to hangout with this Old Stoner to    "
554,WALLET AND KEYS AT CHILI COOKOFF,"Someone grabbed my chili swag bag by the booze garden stage , i’m assuming on accident which contained my wallet and keys. Please please please return - I have no sore keys to my car and I really need that at the very least :( I was working sound and had left it next to the stage bc I thought it’d be safe there.    "
555,"Lost passport, if found will be rewarded",Lost Colombian passport Saturday night/Sunday morning of the 28th of November passport is a burgundy/maroon color    
556,LOST BLACK WALLET NEED IT BADLY I WILL GIVE YOU REWARD,lost it nov 21 please let me know if you found ittt    
557,Found prescription sunglasses,Found prescription sunglasses and case along bike trail in Palm Desert. Identify.    
558,Found male dog collie/lab yellow,"Found Brandy wandering on Hovely West at 2 on oct. 23.
Clackamas dog tags on black collar    "
559,Found shoes,Brand new pair of shoes. Found in street on Hovley Lane E. near Beacon Hill. Still in excellent condition. Contact to identify.    
560,found female tabby,Nice female tabby found in my back yard by Portola and Fred Waring    
561,Lost White Cat REWARD,"White cat with gray tail lost near Lake Murray Blvd and Navajo, indoor male, can be shy, last seen 12/3, offering reward, please help!    "
562,LOST SWIM FIN,"Lost Churchill swim fin: Large, right, blue and yellow.    "
563,found black and white cat with pink rinestone collar,Is this ur cat? She is very sweet and keeps hanging out in my yard the last few days and seems hungry and lost.    
564,White Cat Still Missing! Reward Increased!,"Possibly seen being picked up by 15-25 year old female on Lake Atlin Ave. our 5 year old daughter has been distraught missing her kitty. Offering reward, please return!    "
565,Lost watch,"18K
Gold watch 
Versace 
Only thing I have from my mom 
Reward
Lost 12/02/2021
Fell out of my car 
Please return    "
566,FOUND Jogging stroller,Found along Hyway 67 in Lakeside. Tell me exactly where it was found and/or give convincing description and I will deliver it to you.    
567,Found blonde husky - female,"Found female Husky roaming around Two Mile off Sunburst Saturday night. No collar but checking to see if she has a microchip.

Well taken care of, definitely a little stressed. Her coat is blondish with some brown and red. 

Please contact me if you know this dog.    "
568,"Shepherd mix, at SDHUMANE.org","Shepherd mix, at SDHUMANE.org    "
569,Lost Surfboard,7ft long green surfboard fell of my surf rack    
570,Found keys,Found key ring and fob Friday Dec 3 near Naranca Elementary.    
571,MISSING CAT-MOUNT NEBO,"MISSING CAT, last seen 8:30am 12/4/2021

My cat is missing as of this morning. She is in the final stages of her life as she has cancer on her mouth, resulting in a pretty large bump on her small jaw. She has never left this long, and has been hesitant to go outside since her diagnosis. 

She has a clipped ear, is very small with large eyes, talkative, and her tongue sticks out the side of her mouth. She doesn't go far, and is probably hiding, so I'm asking for neighbors in the immediate area (Mount Nebo, American Drive) to check their shrubs and brush to see if she's there. She responds to kissing noises, and is friendly, however could be skittish, so please just email if you see her.

As mentioned, she is in the final stages of her life, and her disappearance is very traumatic for our family. 

"
572,Lost wallet,Lost wallet on Wednesday morning around 10:30 am. Between 1st street and the mollison freeway entrance. Please contact me if you found it. My identification has my old address on it. Reward if found.    
573,Lost Orange Tabby Cat named Morris A.K.A MO MO,"Orange Tabby Cat named Morris A.K.A MO 11 years old a $100.00 reward please contact me at  show contact info
 . Please no scammers    "
574,LOST DOG?,Mafi has gray and black stripes. He is wearing a green color with a bell and tag. The tag says our old Massapequa address but has my number on it. He has a clipped left ear. He is very friendly but probably very scared right now.    
575,LOST DOG?,Mafi has gray and black stripes. He is wearing a green color with a bell and tag. The tag says our old Massapequa address but has my number on it. He has a clipped left ear. He is very friendly but probably very scared right now.    
576,LOST DOG?,Mafi has gray and black stripes. He is wearing a green color with a bell and tag. The tag says our old Massapequa address but has my number on it. He has a clipped left ear. He is very friendly but probably very scared right now.    
577,LOST DOG?,Mafi has gray and black stripes. He is wearing a green color with a bell and tag. The tag says our old Massapequa address but has my number on it. He has a clipped left ear. He is very friendly but probably very scared right now.    
578,"Lost Dog Lost Cat Lost Pet Lost Bird, BE SURE TO CHECK THE PET SECTION","Disappeared June 5th from Chehalis. 2 friendly family cats.
Our 3yr old Seal-point Siamese shorthair female, along with our 1 yr old medium hair silver/black/beige tabby/Maine coon mix male.
Both fixed.
No questions asked if returned.    "
579,"Lost Dog Lost Cat Lost Pet Lost Bird, BE SURE TO CHECK THE PET SECTION","Disappeared June 5th from Chehalis. 2 friendly family cats.
Our 3yr old Seal-point Siamese shorthair female, along with our 1 yr old medium hair silver/black/beige tabby/Maine coon mix male.
Both fixed.
No questions asked if returned.    "
580,Reward $200 lost black cat,"Small boy black cat wearing red collar with bell last seen 10/24/2021
In el cajon on Prescott ave and chase  / he is 1yr small friendly more on the skinny size .please if u know anything about his whereabouts or anything that will help bring him home please message me also there is a.$200 reward  to anyone who finds and returns him back home
"
